method;year;month;day;block;site;event;order;mass;family_count;family_list
sweep;2015;vii;04;UTC;1;2;Neuroptera;0.0;0;NA
sweep;2015;vii;04;UTC;1;2;Orthoptera;0.0651;1;Acrididae
sweep;2015;vii;04;UTC;1;2;Thysanoptera;0.0;0;NA
sweep;2015;vii;04;UTC;1;2;Trichoptera;0;0;NA
sweep;2015;vii;04;UTC;2;2;Coleoptera;0.0102;2;Chrysomelidae,Cleridae
sweep;2015;vii;04;UTC;2;2;Collembola;0.0;0;NA
sweep;2015;vii;04;UTC;2;2;Diptera;0.0042;1;Chloropidae
sweep;2015;vii;04;UTC;2;2;Hemiptera;0.0144;1;Cicadellidae
sweep;2015;vii;04;UTC;2;2;Hymenoptera;0.0013;3;Bethylidae,Braconidae,Formicidae
sweep;2015;vii;04;UTC;2;2;Lepidoptera;0.0;0;NA
sweep;2015;vii;04;UTC;2;2;Mantodea;0;0;NA
sweep;2015;vii;04;UTC;2;2;Neuroptera;0.0;0;NA
sweep;2015;vii;04;UTC;2;2;Orthoptera;0.0831;1;Acrididae
sweep;2015;vii;04;UTC;2;2;Thysanoptera;0.0;0;NA
sweep;2015;vii;04;UTC;2;2;Trichoptera;0;0;NA
sweep;2015;vii;04;UTC;3;2;Coleoptera;0.0002;1;Chrysomelidae
sweep;2015;vii;04;UTC;3;2;Collembola;0.0;0;NA
sweep;2015;vii;04;UTC;3;2;Diptera;0.0144;1;Asilidae
sweep;2015;vii;04;UTC;3;2;Hemiptera;0.0077;1;Cicadellidae
sweep;2015;vii;04;UTC;3;2;Hymenoptera;0.0005;1;Pteromalidae
sweep;2015;vii;04;UTC;3;2;Lepidoptera;0.0;0;NA
sweep;2015;vii;04;UTC;3;2;Mantodea;0;0;NA
sweep;2015;vii;04;UTC;3;2;Neuroptera;0.0;0;NA
sweep;2015;vii;04;UTC;3;2;Orthoptera;0.0409;1;Acrididae
sweep;2015;vii;04;UTC;3;2;Thysanoptera;0.0;0;NA
sweep;2015;vii;04;UTC;3;2;Trichoptera;0;0;NA
sweep;2015;vii;06;3;A;2;Coleoptera;0.0207;2;Chrysomelidae,Mordellidae
sweep;2015;vii;06;3;A;2;Collembola;0.0;0;NA
sweep;2015;vii;06;3;A;2;Diptera;0.0136;6;Chloropidae,Dolichopodidae,Ephydridae,Phoridae,Syrphidae,Tachinidae
sweep;2015;vii;06;3;A;2;Hemiptera;0.0398;3;Cicadellidae,Lygaeidae,Miridae
sweep;2015;vii;06;3;A;2;Hymenoptera;0.0169;6;Braconidae,Eucoilidae,Formicidae,Halictidae,Pteromalidae,Scelionidae
sweep;2015;vii;06;3;A;2;Lepidoptera;0.002;1;Pyralidae
sweep;2015;vii;06;3;A;2;Mantodea;0;0;NA
sweep;2015;vii;06;3;A;2;Neuroptera;0.0;0;NA
sweep;2015;vii;06;3;A;2;Orthoptera;0.011;1;Acrididae
sweep;2015;vii;06;3;A;2;Thysanoptera;0.0003;1;Thripidae
sweep;2015;vii;06;3;A;2;Trichoptera;0;0;NA
sweep;2015;vii;06;3;B;2;Coleoptera;0.0057;2;Chrysomelidae,Coccinellidae
sweep;2015;vii;06;3;B;2;Collembola;0.0;0;NA
sweep;2015;vii;06;3;B;2;Diptera;0.0013;3;Chloropidae,Dolichopodidae,Ephydridae
sweep;2015;vii;06;3;B;2;Hemiptera;0.0175;3;Cicadellidae,Lygaeidae,Miridae
sweep;2015;vii;06;3;B;2;Hymenoptera;0.0;0;NA
sweep;2015;vii;06;3;B;2;Lepidoptera;0.0023;1;Pyralidae
sweep;2015;vii;06;3;B;2;Mantodea;0;0;NA
sweep;2015;vii;06;3;B;2;Neuroptera;0.0;0;NA
sweep;2015;vii;06;3;B;2;Orthoptera;0.0;0;NA
sweep;2015;vii;06;3;B;2;Thysanoptera;0.0;0;NA
sweep;2015;vii;06;3;B;2;Trichoptera;0;0;NA
sweep;2015;vii;06;3;C;2;Coleoptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Collembola;0.0;0;NA
sweep;2015;vii;06;3;C;2;Diptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Hemiptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Hymenoptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Lepidoptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Mantodea;0;0;NA
sweep;2015;vii;06;3;C;2;Neuroptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Orthoptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Thysanoptera;0.0;0;NA
sweep;2015;vii;06;3;C;2;Trichoptera;0;0;NA
sweep;2015;vii;08;1;A;3;Coleoptera;0.0025;0;NA
sweep;2015;vii;08;1;A;3;Collembola;0.0;0;NA
sweep;2015;vii;08;1;A;3;Diptera;0.0022;2;Dolichopodidae,Tachinidae
sweep;2015;vii;08;1;A;3;Hemiptera;0.0041;2;Cicadellidae,Miridae
sweep;2015;vii;08;1;A;3;Hymenoptera;0.0036;1;Halictidae
sweep;2015;vii;08;1;A;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;08;1;A;3;Mantodea;0;0;NA
sweep;2015;vii;08;1;A;3;Neuroptera;0.0;0;NA
sweep;2015;vii;08;1;A;3;Orthoptera;0.0021;0;NA
sweep;2015;vii;08;1;A;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;08;1;A;3;Trichoptera;0;0;NA
sweep;2015;vii;08;1;B;3;Coleoptera;0.0046;1;Chrysomelidae
sweep;2015;vii;08;1;B;3;Collembola;0.0;0;NA
sweep;2015;vii;08;1;B;3;Diptera;0.0093;4;Carnidae,Chloropidae,Dolichopodidae,Ephydridae
sweep;2015;vii;08;1;B;3;Hemiptera;0.0108;1;Cicadellidae
sweep;2015;vii;08;1;B;3;Hymenoptera;0.0031;1;Halictidae
sweep;2015;vii;08;1;B;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;08;1;B;3;Mantodea;0;0;NA
sweep;2015;vii;08;1;B;3;Neuroptera;0.0;0;NA
sweep;2015;vii;08;1;B;3;Orthoptera;0.0016;0;NA
sweep;2015;vii;08;1;B;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;08;1;B;3;Trichoptera;0;0;NA
sweep;2015;vii;08;1;C;3;Coleoptera;0.0005;1;Chrysomelidae
sweep;2015;vii;08;1;C;3;Collembola;0.0;0;NA
sweep;2015;vii;08;1;C;3;Diptera;0.0017;4;Chloropidae,Dolichopodidae,Ephydridae,Heleomyzidae
sweep;2015;vii;08;1;C;3;Hemiptera;0.0047;1;Cicadellidae
sweep;2015;vii;08;1;C;3;Hymenoptera;0.0055;1;Braconidae
sweep;2015;vii;08;1;C;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;08;1;C;3;Mantodea;0;0;NA
sweep;2015;vii;08;1;C;3;Neuroptera;0.0;0;NA
sweep;2015;vii;08;1;C;3;Orthoptera;0.0;0;NA
sweep;2015;vii;08;1;C;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;08;1;C;3;Trichoptera;0;0;NA
sweep;2015;vii;10;2;A;3;Coleoptera;0.058;3;Chrysomelidae,Melyridae,Mordellidae
sweep;2015;vii;10;2;A;3;Collembola;0.0;0;NA
sweep;2015;vii;10;2;A;3;Diptera;0.0016;2;Anthomyiidae,Conopidae
sweep;2015;vii;10;2;A;3;Hemiptera;0.0078;3;Cicadellidae,Lygaeidae,Psyllidae
sweep;2015;vii;10;2;A;3;Hymenoptera;0.016;3;Formicidae,Halictidae,Vespidae
sweep;2015;vii;10;2;A;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;10;2;A;3;Mantodea;0;0;NA
sweep;2015;vii;10;2;A;3;Neuroptera;0.0;0;NA
sweep;2015;vii;10;2;A;3;Orthoptera;0.0335;1;Acrididae
sweep;2015;vii;10;2;A;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;10;2;A;3;Trichoptera;0;0;NA
sweep;2015;vii;10;2;B;3;Coleoptera;0.0086;2;Chrysomelidae,Mordellidae
sweep;2015;vii;10;2;B;3;Collembola;0.0;0;NA
sweep;2015;vii;10;2;B;3;Diptera;0.0009;1;Chloropidae
sweep;2015;vii;10;2;B;3;Hemiptera;0.0022;1;Cicadellidae
sweep;2015;vii;10;2;B;3;Hymenoptera;0.0024;2;Formicidae,Halictidae
sweep;2015;vii;10;2;B;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;10;2;B;3;Mantodea;0;0;NA
sweep;2015;vii;10;2;B;3;Neuroptera;0.0;0;NA
sweep;2015;vii;10;2;B;3;Orthoptera;0.008;1;Acrididae
sweep;2015;vii;10;2;B;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;10;2;B;3;Trichoptera;0;0;NA
sweep;2015;vii;10;2;C;3;Coleoptera;0.0022;2;Melyridae,Mordellidae
sweep;2015;vii;10;2;C;3;Collembola;0.0;0;NA
sweep;2015;vii;10;2;C;3;Diptera;0.0007;0;NA
sweep;2015;vii;10;2;C;3;Hemiptera;0.0;0;NA
sweep;2015;vii;10;2;C;3;Hymenoptera;0.0007;1;Bethylidae
sweep;2015;vii;10;2;C;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;10;2;C;3;Mantodea;0;0;NA
sweep;2015;vii;10;2;C;3;Neuroptera;0.0;0;NA
sweep;2015;vii;10;2;C;3;Orthoptera;0.0;0;NA
sweep;2015;vii;10;2;C;3;Thysanoptera;0.0001;0;NA
sweep;2015;vii;10;2;C;3;Trichoptera;0;0;NA
sweep;2015;vii;11;UTC;1;3;Coleoptera;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Collembola;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Diptera;0.0052;1;Chloropidae
sweep;2015;vii;11;UTC;1;3;Hemiptera;0.0028;1;Cicadellidae
sweep;2015;vii;11;UTC;1;3;Hymenoptera;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Mantodea;0;0;NA
sweep;2015;vii;11;UTC;1;3;Neuroptera;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Orthoptera;0.0224;1;Acrididae
sweep;2015;vii;11;UTC;1;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;11;UTC;1;3;Trichoptera;0;0;NA
sweep;2015;vii;11;UTC;2;3;Coleoptera;0.0003;1;Chrysomelidae
sweep;2015;vii;11;UTC;2;3;Collembola;0.0;0;NA
sweep;2015;vii;11;UTC;2;3;Diptera;0.0082;1;Chloropidae
sweep;2015;vii;11;UTC;2;3;Hemiptera;0.0083;1;Cicadellidae
sweep;2015;vii;11;UTC;2;3;Hymenoptera;0.0;0;NA
sweep;2015;vii;11;UTC;2;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;11;UTC;2;3;Mantodea;0;0;NA
sweep;2015;vii;11;UTC;2;3;Neuroptera;0.0;0;NA
sweep;2015;vii;11;UTC;2;3;Orthoptera;0.0732;1;Acrididae
sweep;2015;vii;11;UTC;2;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;11;UTC;2;3;Trichoptera;0;0;NA
sweep;2015;vii;11;UTC;3;3;Coleoptera;0.0004;1;Chrysomelidae
sweep;2015;vii;11;UTC;3;3;Collembola;0.0;0;NA
sweep;2015;vii;11;UTC;3;3;Diptera;0.0037;3;Carnidae,Chloropidae,Ephydridae
sweep;2015;vii;11;UTC;3;3;Hemiptera;0.0106;1;Cicadellidae
sweep;2015;vii;11;UTC;3;3;Hymenoptera;0.0112;1;Mutillidae
sweep;2015;vii;11;UTC;3;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;11;UTC;3;3;Mantodea;0;0;NA
sweep;2015;vii;11;UTC;3;3;Neuroptera;0.0;0;NA
sweep;2015;vii;11;UTC;3;3;Orthoptera;0.025;1;Acrididae
sweep;2015;vii;11;UTC;3;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;11;UTC;3;3;Trichoptera;0;0;NA
sweep;2015;vii;13;3;A;3;Coleoptera;0.0586;4;Buprestidae,Chrysomelidae,Cleridae,Melyridae
sweep;2015;vii;13;3;A;3;Collembola;0.0;0;NA
sweep;2015;vii;13;3;A;3;Diptera;0.0123;6;Anthomyiidae,Carnidae,Chloropidae,Scatopsidae,Syrphidae,Tachinidae
sweep;2015;vii;13;3;A;3;Hemiptera;0.0298;2;Cicadellidae,Miridae
sweep;2015;vii;13;3;A;3;Hymenoptera;0.0105;5;Braconidae,Ichneumonidae,Perilampidae,Pompilidae,Pteromalidae
sweep;2015;vii;13;3;A;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;13;3;A;3;Mantodea;0;0;NA
sweep;2015;vii;13;3;A;3;Neuroptera;0.0;0;NA
sweep;2015;vii;13;3;A;3;Orthoptera;0.0;0;NA
sweep;2015;vii;13;3;A;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;13;3;A;3;Trichoptera;0;0;NA
sweep;2015;vii;13;3;B;3;Coleoptera;0.0046;1;Chrysomelidae
sweep;2015;vii;13;3;B;3;Collembola;0.0;0;NA
sweep;2015;vii;13;3;B;3;Diptera;0.004;4;Chloropidae,Dolichopodidae,Ephydridae,Syrphidae
sweep;2015;vii;13;3;B;3;Hemiptera;0.0154;3;Cicadellidae,Lygaeidae,Miridae
sweep;2015;vii;13;3;B;3;Hymenoptera;0.0015;2;Braconidae,Scelionidae
sweep;2015;vii;13;3;B;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;13;3;B;3;Mantodea;0;0;NA
sweep;2015;vii;13;3;B;3;Neuroptera;0.0;0;NA
sweep;2015;vii;13;3;B;3;Orthoptera;0.0089;1;Acrididae
sweep;2015;vii;13;3;B;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;13;3;B;3;Trichoptera;0;0;NA
sweep;2015;vii;13;3;C;3;Coleoptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Collembola;0.0;0;NA
sweep;2015;vii;13;3;C;3;Diptera;0.0033;4;Carnidae,Chloropidae,Ephydridae,Scatopsidae
sweep;2015;vii;13;3;C;3;Hemiptera;0.0105;1;Cicadellidae
sweep;2015;vii;13;3;C;3;Hymenoptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Lepidoptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Mantodea;0;0;NA
sweep;2015;vii;13;3;C;3;Neuroptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Orthoptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Thysanoptera;0.0;0;NA
sweep;2015;vii;13;3;C;3;Trichoptera;0;0;NA
sweep;2015;vii;15;1;A;4;Coleoptera;0.0079;3;Buprestidae,Chrysomelidae,Curculionidae
sweep;2015;vii;15;1;A;4;Collembola;0.0;0;NA
sweep;2015;vii;15;1;A;4;Diptera;0.0063;2;Ephydridae,Tephritidae
sweep;2015;vii;15;1;A;4;Hemiptera;0.0568;4;Cicadellidae,Dictyopharidae,Pentatomidae,Rhopalidae
sweep;2015;vii;15;1;A;4;Hymenoptera;0.0172;2;Apidae,Halictidae
sweep;2015;vii;15;1;A;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;15;1;A;4;Mantodea;0;0;NA
sweep;2015;vii;15;1;A;4;Neuroptera;0.0;0;NA
sweep;2015;vii;15;1;A;4;Orthoptera;0.022;1;Acrididae
sweep;2015;vii;15;1;A;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;15;1;A;4;Trichoptera;0;0;NA
sweep;2015;vii;15;1;B;4;Coleoptera;0.0609;4;Carabidae,Chrysomelidae,Cleridae,Melyridae
sweep;2015;vii;15;1;B;4;Collembola;0.0;0;NA
sweep;2015;vii;15;1;B;4;Diptera;0.0025;3;Chloropidae,Dolichopodidae,Ephydridae
sweep;2015;vii;15;1;B;4;Hemiptera;0.0482;1;Cicadellidae
sweep;2015;vii;15;1;B;4;Hymenoptera;0.0052;3;Braconidae,Formicidae,Scelionidae
sweep;2015;vii;15;1;B;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;15;1;B;4;Mantodea;0;0;NA
sweep;2015;vii;15;1;B;4;Neuroptera;0.0;0;NA
sweep;2015;vii;15;1;B;4;Orthoptera;0.0027;0;NA
sweep;2015;vii;15;1;B;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;15;1;B;4;Trichoptera;0;0;NA
sweep;2015;vii;15;1;C;4;Coleoptera;0.0122;1;Melyridae
sweep;2015;vii;15;1;C;4;Collembola;0.0;0;NA
sweep;2015;vii;15;1;C;4;Diptera;0.0023;3;Chloropidae,Ephydridae,Tachinidae
sweep;2015;vii;15;1;C;4;Hemiptera;0.0309;1;Cicadellidae
sweep;2015;vii;15;1;C;4;Hymenoptera;0.0094;1;Formicidae
sweep;2015;vii;15;1;C;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;15;1;C;4;Mantodea;0;0;NA
sweep;2015;vii;15;1;C;4;Neuroptera;0.0;0;NA
sweep;2015;vii;15;1;C;4;Orthoptera;0.0164;1;Acrididae
sweep;2015;vii;15;1;C;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;15;1;C;4;Trichoptera;0;0;NA
sweep;2015;vii;17;2;A;4;Coleoptera;0.0071;2;Melyridae,Mordellidae
sweep;2015;vii;17;2;A;4;Collembola;0.0;0;NA
sweep;2015;vii;17;2;A;4;Diptera;0.0;0;NA
sweep;2015;vii;17;2;A;4;Hemiptera;0.0049;1;Cicadellidae
sweep;2015;vii;17;2;A;4;Hymenoptera;0.0005;0;NA
sweep;2015;vii;17;2;A;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;17;2;A;4;Mantodea;0;0;NA
sweep;2015;vii;17;2;A;4;Neuroptera;0.0;0;NA
sweep;2015;vii;17;2;A;4;Orthoptera;0.0017;0;NA
sweep;2015;vii;17;2;A;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;17;2;A;4;Trichoptera;0;0;NA
sweep;2015;vii;17;2;B;4;Coleoptera;0.0353;3;Chrysomelidae,Melyridae,Mordellidae
sweep;2015;vii;17;2;B;4;Collembola;0.0;0;NA
sweep;2015;vii;17;2;B;4;Diptera;0.0007;1;Dolichopodidae
sweep;2015;vii;17;2;B;4;Hemiptera;0.0126;1;Cicadellidae
sweep;2015;vii;17;2;B;4;Hymenoptera;0.0005;1;Pteromalidae
sweep;2015;vii;17;2;B;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;17;2;B;4;Mantodea;0;0;NA
sweep;2015;vii;17;2;B;4;Neuroptera;0.0;0;NA
sweep;2015;vii;17;2;B;4;Orthoptera;0.0187;1;Acrididae
sweep;2015;vii;17;2;B;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;17;2;B;4;Trichoptera;0;0;NA
sweep;2015;vii;17;2;C;4;Coleoptera;0.1993;4;Chrysomelidae,Meloidae,Melyridae,Mordellidae
sweep;2015;vii;17;2;C;4;Collembola;0.0;0;NA
sweep;2015;vii;17;2;C;4;Diptera;0.003;3;Chloropidae,Dolichopodidae,Ephydridae
sweep;2015;vii;17;2;C;4;Hemiptera;0.0334;4;Cicadellidae,Dictyopharidae,Lygaeidae,Nabidae
sweep;2015;vii;17;2;C;4;Hymenoptera;0.0085;0;NA
sweep;2015;vii;17;2;C;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;17;2;C;4;Mantodea;0;0;NA
sweep;2015;vii;17;2;C;4;Neuroptera;0.0;0;NA
sweep;2015;vii;17;2;C;4;Orthoptera;0.0087;0;NA
sweep;2015;vii;17;2;C;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;17;2;C;4;Trichoptera;0;0;NA
sweep;2015;vii;18;UTC;1;4;Coleoptera;0.0031;1;Chrysomelidae
sweep;2015;vii;18;UTC;1;4;Collembola;0.0;0;NA
sweep;2015;vii;18;UTC;1;4;Diptera;0.0077;1;Chloropidae
sweep;2015;vii;18;UTC;1;4;Hemiptera;0.0014;1;Cicadellidae
sweep;2015;vii;18;UTC;1;4;Hymenoptera;0.0;0;NA
sweep;2015;vii;18;UTC;1;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;18;UTC;1;4;Mantodea;0;0;NA
sweep;2015;vii;18;UTC;1;4;Neuroptera;0.0;0;NA
sweep;2015;vii;18;UTC;1;4;Orthoptera;0.0676;1;Acrididae
sweep;2015;vii;18;UTC;1;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;18;UTC;1;4;Trichoptera;0;0;NA
sweep;2015;vii;18;UTC;2;4;Coleoptera;0.0084;1;Meloidae
sweep;2015;vii;18;UTC;2;4;Collembola;0.0;0;NA
sweep;2015;vii;18;UTC;2;4;Diptera;0.0015;0;NA
sweep;2015;vii;18;UTC;2;4;Hemiptera;0.0115;1;Cicadellidae
sweep;2015;vii;18;UTC;2;4;Hymenoptera;0.0;0;NA
sweep;2015;vii;18;UTC;2;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;18;UTC;2;4;Mantodea;0;0;NA
sweep;2015;vii;18;UTC;2;4;Neuroptera;0.0;0;NA
sweep;2015;vii;18;UTC;2;4;Orthoptera;0.0848;1;Acrididae
sweep;2015;vii;18;UTC;2;4;Thysanoptera;0.0;0;NA
sweep;2015;vii;18;UTC;2;4;Trichoptera;0;0;NA
sweep;2015;vii;18;UTC;3;4;Coleoptera;0.0089;1;Cleridae
sweep;2015;vii;18;UTC;3;4;Collembola;0.0;0;NA
sweep;2015;vii;18;UTC;3;4;Diptera;0.0118;2;Chloropidae,Heleomyzidae
sweep;2015;vii;18;UTC;3;4;Hemiptera;0.0598;3;Cicadellidae,Lygaeidae,Nabidae
sweep;2015;vii;18;UTC;3;4;Hymenoptera;0.0001;1;Formicidae
sweep;2015;vii;18;UTC;3;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;18;UTC;3;4;Mantodea;0;0;NA
sweep;2015;vii;18;UTC;3;4;Neuroptera;0.0;0;NA
sweep;2015;vii;18;UTC;3;4;Orthoptera;0.0115;1;Acrididae
sweep;2015;vii;18;UTC;3;4;Thysanoptera;0.0001;1;Thripidae
sweep;2015;vii;18;UTC;3;4;Trichoptera;0;0;NA
sweep;2015;vii;20;3;A;4;Coleoptera;0.1069;4;Chrysomelidae,Coccinellidae,Curculionidae,Melyridae
sweep;2015;vii;20;3;A;4;Collembola;0.0;0;NA
sweep;2015;vii;20;3;A;4;Diptera;0.0156;9;Carnidae,Chloropidae,Dolichopodidae,Ephydridae,Muscidae,Scatopsidae,Syrphidae,Tachinidae,Tephritidae
sweep;2015;vii;20;3;A;4;Hemiptera;0.0966;3;Cicadellidae,Lygaeidae,Nabidae
sweep;2015;vii;20;3;A;4;Lepidoptera;0.0005;1;Pyralidae
sweep;2015;vii;20;3;A;4;Mantodea;0;0;NA
sweep;2015;vii;20;3;A;4;Neuroptera;0.0;0;NA
sweep;2015;vii;20;3;A;4;Orthoptera;0.0143;0;NA
sweep;2015;vii;20;3;A;4;Thysanoptera;0.0016;1;Thripidae
sweep;2015;vii;20;3;A;4;Trichoptera;0;0;NA
sweep;2015;vii;20;3;B;4;Coleoptera;0.0056;2;Chrysomelidae,Cleridae
sweep;2015;vii;20;3;B;4;Collembola;0.0;0;NA
sweep;2015;vii;20;3;B;4;Diptera;0.0341;6;Chloropidae,Dolichopodidae,Ephydridae,Phoridae,Syrphidae,Tachinidae
sweep;2015;vii;20;3;B;4;Hemiptera;0.0785;4;Cicadellidae,Dictyopharidae,Lygaeidae,Tingidae
sweep;2015;vii;20;3;B;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;20;3;B;4;Mantodea;0;0;NA
sweep;2015;vii;20;3;B;4;Neuroptera;0.0;0;NA
sweep;2015;vii;20;3;B;4;Orthoptera;0.0074;0;NA
sweep;2015;vii;20;3;B;4;Thysanoptera;0.001;1;Thripidae
sweep;2015;vii;20;3;B;4;Trichoptera;0;0;NA
sweep;2015;vii;20;3;C;4;Coleoptera;0.1355;1;Carabidae
sweep;2015;vii;20;3;C;4;Collembola;0.0;0;NA
sweep;2015;vii;20;3;C;4;Diptera;0.0049;3;Chloropidae,Lauxaniidae,Scatopsidae
sweep;2015;vii;20;3;C;4;Hemiptera;0.0257;2;Cicadellidae,Miridae
sweep;2015;vii;20;3;C;4;Lepidoptera;0.0;0;NA
sweep;2015;vii;20;3;C;4;Mantodea;0;0;NA
sweep;2015;vii;20;3;C;4;Neuroptera;0.0;0;NA
sweep;2015;vii;20;3;C;4;Orthoptera;0.0;0;NA
sweep;2015;vii;20;3;C;4;Thysanoptera;0.0001;1;Thripidae
sweep;2015;vii;20;3;C;4;Trichoptera;0;0;NA
sweep;2015;vii;22;1;A;5;Coleoptera;0.0231;3;Chrysomelidae,Curculionidae,Melyridae
sweep;2015;vii;22;1;A;5;Collembola;0.0;0;NA
sweep;2015;vii;22;1;A;5;Diptera;0.0011;3;Carnidae,Chloropidae,Dolichopodidae
sweep;2015;vii;22;1;A;5;Hemiptera;0.0615;6;Cicadellidae,Dictyopharidae,Lygaeidae,Miridae,Nabidae,Reduviidae
sweep;2015;vii;22;1;A;5;Hymenoptera;0.0066;1;Vespidae
sweep;2015;vii;22;1;A;5;Lepidoptera;0.0;0;NA
sweep;2015;vii;22;1;A;5;Mantodea;0;0;NA
sweep;2015;vii;22;1;A;5;Neuroptera;0.0;0;NA
sweep;2015;vii;22;1;A;5;Orthoptera;0.0117;1;Acrididae
sweep;2015;vii;22;1;A;5;Thysanoptera;0.0;0;NA
sweep;2015;vii;22;1;A;5;Trichoptera;0;0;NA
sweep;2015;vii;22;1;B;5;Coleoptera;0.0099;2;Chrysomelidae,Melyridae
sweep;2015;vii;22;1;B;5;Collembola;0.0;0;NA
sweep;2015;vii;22;1;B;5;Diptera;0.0012;1;Chloropidae
sweep;2015;vii;22;1;B;5;Hemiptera;0.0689;3;Cicadellidae,Miridae,Nabidae
sweep;2015;vii;22;1;B;5;Hymenoptera;0.003;2;Formicidae,Ichneumonidae
sweep;2015;vii;22;1;B;5;Lepidoptera;0.0;0;NA
sweep;2015;vii;22;1;B;5;Mantodea;0;0;NA
sweep;2015;vii;22;1;B;5;Neuroptera;0.0;0;NA
sweep;2015;vii;22;1;B;5;Orthoptera;0.0204;1;Acrididae
sweep;2015;vii;22;1;B;5;Thysanoptera;0.0;0;NA
sweep;2015;vii;22;1;B;5;Trichoptera;0;0;NA
sweep;2015;vii;22;1;C;5;Coleoptera;0.1192;2;Chrysomelidae,Melyridae
sweep;2015;vii;22;1;C;5;Collembola;0.0;0;NA
sweep;2015;vii;22;1;C;5;Diptera;0.0005;2;Ephydridae,Phoridae
sweep;2015;vii;22;1;C;5;Hemiptera;0.1463;6;Cicadellidae,Dictyopharidae,Lygaeidae,Miridae,Reduviidae,Scutelleridae
sweep;2015;vii;22;1;C;5;Hymenoptera;0.004;2;Braconidae,Formicidae
sweep;2015;vii;22;1;C;5;Lepidoptera;0.0;0;NA
sweep;2015;vii;22;1;C;5;Mantodea;0;0;NA
sweep;2015;vii;22;1;C;5;Neuroptera;0.0;0;NA
sweep;2015;vii;22;1;C;5;Orthoptera;0.0;0;NA
sweep;2015;vii;22;1;C;5;Thysanoptera;0.0;0;NA
sweep;2015;vii;22;1;C;5;Trichoptera;0;0;NA
sweep;2015;vii;24;2;A;5;Coleoptera;0.0;0;NA
sweep;2015;vii;24;2;A;5;Collembola;0.0;0;NA
sweep;2015;vii;24;2;A;5;Diptera;0.0055;5;Chloropidae,Dolichopodidae,Muscidae,Pipunculidae,Scatopsidae
sweep;2015;vii;24;2;A;5;Hemiptera;0.0;1;Cicadellidae
sweep;2015;vii;24;2;A;5;Hymenoptera;0.0;0;NA
sweep;2015;vii;24;2;A;5;Lepidoptera;0.0;0;NA
sweep;2015;vii;24;2;A;5;Mantodea;0;0;NA
sweep;2015;vii;24;2;A;5;Neuroptera;0.0;0;NA
